t,stroke_id,action_type,x_des,y_des,z_des,x_act,y_act,z_act,x_cmd,y_cmd,z_cmd,error_x,error_y,error_z,error_norm,q1,q2,q3,q4,q5,q6,q7,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot7,sigma_min,condition_number,manipulability,lambda_dls,speed_scale,joint_limit_margin,tip_orientation_error_deg,desired_normal_force_n,measured_normal_force_n,filtered_normal_force_n,normal_force_error_n,normal_force_offset_m,force_control_active,contact_active,status,policy_reason
15.040000000000001,stroke_002,draw_line,0.5313252544008262,0.007480489072783154,0.202,0.5312139236316362,0.007147000468464227,0.20200111083271582,0.5381326962573441,0.007637456802976728,0.21494811714054768,0.00011133076919001006,0.0003334886043189272,-1.1108327158115827e-06,0.0003515827403732268,0.012081517837941647,0.13957814872264862,0.0013788912910968065,-2.247112274169922,-0.0002632449322845787,2.3597359657287598,0.7620362639427185,0.009947781451046467,0.019551346078515053,0.008204667828977108,0.04007776454091072,0.0014839265495538712,-0.07393863052129745,0.02145736664533615,0.2628366796298171,3.0245469408796755,0.15975899344290173,0.02,1.0,0.8237967555999757,1.5443610695443002,1.0,2.6164655685424805,2.79123183017742,-1.6164655685424805,0.012948117140547652,True,True,OK,metrics within configured thresholds
15.06,stroke_002,draw_line,0.5315564689427327,0.007648476270571414,0.202,0.5314621620446494,0.007317802493583886,0.20200108596117394,0.5383652512130689,0.007806822033052641,0.21486847529865954,9.430689808331838e-05,0.00033067377698752735,-1.0859611739300057e-06,0.0003438606071142283,0.012262403033673763,0.14020708203315735,0.0015140075702220201,-2.246249198913574,-0.00028952446882613003,2.359543561935425,0.7624790668487549,0.009686463512480259,0.020910222083330154,0.008074752055108547,0.039728499948978424,0.0016740710707381368,-0.06151767820119858,0.021161535754799843,0.26289685915658545,3.0242599048802004,0.15988967065624976,0.02,1.0,0.8246877258300782,1.541961240346359,1.0,2.770291805267334,2.7300636386051913,-1.770291805267334,0.012868475298659544,True,True,OK,metrics within configured thresholds
15.08,stroke_002,draw_line,0.5317834607327717,0.007813395459542849,0.202,0.5316967275866732,0.00748471328372711,0.20200098735634073,0.538593493068779,0.007973090210837988,0.21490180409063575,8.673314609852767e-05,0.000328682175815739,-9.873563407147845e-07,0.0003399346793189251,0.01243912149220705,0.1408231556415558,0.0016457601450383663,-2.245389938354492,-0.00031513572321273386,2.359286069869995,0.7629161477088928,0.0094218160957098,0.019684750586748123,0.007985333912074566,0.038921382278203964,0.001985863782465458,-0.06444904953241348,0.020830636844038963,0.26294687599695044,3.024212912718447,0.1600274263638909,0.02,1.0,0.8255508010864259,1.5427860646002076,1.0,2.819762706756592,2.744143496936941,-1.8197627067565918,0.012901804090635727,True,True,OK,metrics within configured thresholds
15.1,stroke_002,draw_line,0.5320062100397477,0.007975232304144611,0.202,0.5319167259267565,0.007648134879194428,0.20200113622010296,0.5388174401762232,0.00813625035251624,0.21495389844733367,8.9484112991145e-05,0.00032709742495018283,-1.1362201029485597e-06,0.000339118597076266,0.012612252496182919,0.14141631126403809,0.0017746022203937173,-2.244551420211792,-0.0003400737186893821,2.358987331390381,0.763347864151001,0.009342586621642113,0.01851622760295868,0.007725545205175877,0.03804852068424225,0.0015399132389575243,-0.07014669477939606,0.020672986283898354,0.2629996040547363,3.0240807356703785,0.16016020418783802,0.02,1.0,0.8264100616455079,1.545845392375116,1.0,2.6328353881835938,2.7706102203738188,-1.6328353881835938,0.01295389844733366,True,True,OK,metrics within configured thresholds
15.120000000000001,stroke_002,draw_line,0.5322246988000532,0.008133973680397727,0.202,0.5321528123963417,0.007809155602765718,0.20200133073773924,0.539037115907476,0.008296291011780681,0.21489362338363754,7.188640371147414e-05,0.0003248180776320086,-1.3307377392246522e-06,0.00033268034125576645,0.01278260350227356,0.14201487600803375,0.001900967676192522,-2.2437291145324707,-0.0003648909041658044,2.3588032722473145,0.7637746334075928,0.00916708167642355,0.019452013075351715,0.007647213991731405,0.037408120930194855,0.0017141391290351748,-0.06509438157081604,0.020435422658920288,0.26305303740818453,3.0238936049234613,0.16028674125851636,0.02,1.0,0.8272485797882081,1.5435585719920353,1.0,2.7788593769073486,2.72238902910724,-1.7788593769073486,0.012893623383637542,True,True,OK,metrics within configured thresholds
15.14,stroke_002,draw_line,0.5324389106408296,0.008289607692724084,0.202,0.5323729618178656,0.007966983786653184,0.20200104907652439,0.5392524224728007,0.00845319756314134,0.21493546539178848,6.59488229639571e-05,0.0003226239060708999,-1.0490765243731381e-06,0.00032929702789477193,0.01294996403157711,0.14259564876556396,0.002024758141487837,-2.242917060852051,-0.00038927100831642747,2.358553171157837,0.7641963958740234,0.009022415615618229,0.01789126731455326,0.007510334253311157,0.03656580299139023,0.0016966555267572403,-0.06419886648654938,0.020198550075292587,0.2631004005972668,3.023851685224897,0.16041776964028984,0.02,1.0,0.8280708854675294,1.5446450222842916,1.0,2.8870034217834473,2.742153650837278,-1.8870034217834473,0.01293546539178846,True,True,OK,metrics within configured thresholds
15.16,stroke_002,draw_line,0.5326488309031283,0.008442123690774198,0.202,0.5325697851465019,0.008121668417961548,0.20200116029528797,0.5394633921641127,0.008606959761326268,0.2150240614790299,7.904575662642799e-05,0.00032045527281264995,-1.1602952879607997e-06,0.00033006235744057464,0.013114278204739094,0.1431455761194229,0.0021459676790982485,-2.2421274185180664,-0.000413186673540622,2.3582189083099365,0.7646132111549377,0.008915900252759457,0.01631709188222885,0.007313096895813942,0.035151366144418716,0.0014483535196632147,-0.06876623630523682,0.01993524841964245,0.26315005143369274,3.0237249714086385,0.1605426229211462,0.02,1.0,0.8288829391479493,1.5500618265400772,1.0,2.492137908935547,2.792851070668437,-1.4921379089355469,0.013024061479029877,True,True,OK,metrics within configured thresholds
15.18,stroke_002,draw_line,0.532854446665072,0.00859151228625444,0.202,0.5328075261864577,0.00827506551670258,0.2020010578670912,0.5396700883270866,0.008757568387997475,0.21487800027936857,4.692047861432069e-05,0.0003164467695518595,-1.0578670911753907e-06,0.00031990812486710487,0.013276545330882072,0.14372126758098602,0.0022652808111160994,-2.241354465484619,-0.0004368513764347881,2.35813045501709,0.7650247812271118,0.008713176473975182,0.018428904935717583,0.007321355398744345,0.035633400082588196,0.0018813906935974956,-0.05658676475286484,0.019714724272489548,0.263202269349718,3.023486302762286,0.16065797554060154,0.02,1.0,0.8296725814819337,1.5438170064740235,1.0,3.011507034301758,2.6876014640619257,-2.011507034301758,0.012878000279368544,True,True,OK,metrics within configured thresholds
15.200000000000001,stroke_002,draw_line,0.5330557467650145,0.0087377653697545,0.202,0.5329899279046225,0.008424070939018074,0.20200120451731862,0.5398723187426954,0.00890500804650277,0.21506065748264,6.581886039203066e-05,0.00031369443073642547,-1.2045173186092661e-06,0.00032052732975571126,0.01343520451337099,0.14424890279769897,0.002381532220169902,-2.2405853271484375,-0.0004601485561579466,2.3577558994293213,0.7654303908348083,0.008630253374576569,0.014818531461060047,0.007040056865662336,0.03357068821787834,0.0013908513356000185,-0.07266092300415039,0.019396711140871048,0.2632424827125416,3.023563173160732,0.16078651691886817,0.02,1.0,0.830445534515381,1.5514285737846445,1.0,2.5115303993225098,2.800968413645867,-1.5115303993225098,0.013060657482639976,True,True,OK,metrics within configured thresholds
15.22,stroke_002,draw_line,0.5332527218247034,0.008880876127574787,0.202,0.5332131848040207,0.008571591189313854,0.20200097735505596,0.5400702786901538,0.009049277054370291,0.21492060018088066,3.95370206827117e-05,0.00030928493826093244,-9.773550559422084e-07,0.0003118033102172575,0.013591570779681206,0.14479565620422363,0.0024956832639873028,-2.239846706390381,-0.00048332466394640505,2.3576526641845703,0.7658300399780273,0.008231413550674915,0.01708175614476204,0.007225469220429659,0.03370131179690361,0.002579184714704752,-0.05545221269130707,0.01900121383368969,0.2632953965818057,3.023269933296577,0.16089567122715567,0.02,1.0,0.8312146728515626,1.546355772233704,1.0,2.9066543579101562,2.699665108632692,-1.9066543579101562,0.012920600180880645,True,True,OK,metrics within configured thresholds
15.24,stroke_002,draw_line,0.5334453642724392,0.009020839058553907,0.202,0.5333976966582734,0.008714962574981566,0.20200115112202713,0.5402637796283014,0.00919036337311919,0.2150416743161725,4.7667614165747274e-05,0.00030587648357234196,-1.1511220271154254e-06,0.00030957058924380566,0.013744408264756203,0.14531001448631287,0.0026070408057421446,-2.2391085624694824,-0.0005055869114585221,2.357344627380371,0.7662229537963867,0.00827815756201744,0.014346634037792683,0.006815209053456783,0.032437678426504135,0.0015801482368260622,-0.0701160803437233,0.01883901283144951,0.2633342752503577,3.023323842295088,0.16101697706472395,0.02,1.0,0.8319532936096192,1.5511873542053904,1.0,2.665287971496582,2.7721113458798046,-1.665287971496582,0.013041674316172472,True,True,OK,metrics within configured thresholds
15.26,stroke_002,draw_line,0.5336336683662375,0.00915764999089589,0.202,0.5335960013604518,0.008855945802033477,0.20200116517087768,0.5404529539475081,0.009328266957866569,0.21499773510677522,3.766700578566873e-05,0.0003017041888624134,-1.1651708776705405e-06,0.00030404864499806376,0.01389430370181799,0.14582115411758423,0.0027158320881426334,-2.2383995056152344,-0.0005277629243209958,2.3571598529815674,0.7666102647781372,0.008076337166130543,0.01520024798810482,0.006729401648044586,0.031488094478845596,0.0017644768813624978,-0.06271546334028244,0.018488410860300064,0.2633825712595081,3.023110248477193,0.16112493649736165,0.02,1.0,0.8326914375305177,1.550416625326403,1.0,2.668731212615967,2.7347231648456765,-1.6687312126159668,0.012997735106775196,True,True,OK,metrics within configured thresholds
15.280000000000001,stroke_002,draw_line,0.5338176302169895,0.009291306098997795,0.202,0.5337965819796483,0.00899393634275611,0.20200109910683042,0.5406377251713612,0.009462982039288447,0.21497507071372557,2.104823734117023e-05,0.00029736975624168605,-1.0991068304100349e-06,0.0002981157631830874,0.014041014946997166,0.1463310569524765,0.002821971196681261,-2.2376973628997803,-0.0005495388177223504,2.3570008277893066,0.7669909596443176,0.007924623787403107,0.014705381356179714,0.006576051469892263,0.03135889023542404,0.0017005642876029015,-0.060715362429618835,0.01825043372809887,0.263423582105687,3.0230541462852916,0.16123580219674635,0.02,1.0,0.8334004943847657,1.548520102542285,1.0,2.9897282123565674,2.711625981565278,-1.9897282123565674,0.012975070713725558,True,True,OK,metrics within configured thresholds
15.3,stroke_002,draw_line,0.533997247811623,0.009421805920277117,0.202,0.5339526107812335,0.009127485769489161,0.20200112825910915,0.5408180650495052,0.009594506635116691,0.21513373711722739,4.463703038959377e-05,0.00029432015078795573,-1.1282591091399397e-06,0.0002976879047097209,0.014183789491653442,0.1467948853969574,0.0029249219223856926,-2.237013816833496,-0.0005708390381187201,2.356637716293335,0.7673652172088623,0.007780725602060556,0.011718139052391052,0.006320212036371231,0.02971041575074196,0.001371190883219242,-0.07088857144117355,0.01790355145931244,0.2634630192069286,3.023030507586501,0.16134707155122535,0.02,1.0,0.8341026371002198,1.5567335196319678,1.0,2.444490909576416,2.8089617623422294,-1.444490909576416,0.01313373711722738,True,True,OK,metrics within configured thresholds
15.32,stroke_002,draw_line,0.5341725210362636,0.009549149371999084,0.202,0.5341608088649777,0.009259668296368633,0.20200122789907005,0.5409941346462144,0.00972284593838934,0.21495415969827247,1.171217128581592e-05,0.000289481075630451,-1.2278990700331782e-06,0.0002897205133236467,0.014324193820357323,0.14728949964046478,0.0030258523765951395,-2.236354351043701,-0.0005918933893553913,2.356593132019043,0.7677338719367981,0.007498822174966335,0.014939828775823116,0.006390629336237907,0.029902564361691475,0.0020844885148108006,-0.058916620910167694,0.017611188814044,0.263510902299217,3.0227371397281724,0.1614418109990455,0.02,1.0,0.834786183166504,1.5498387108738119,1.0,2.8461365699768066,2.681396963874195,-1.8461365699768066,0.012954159698272447,True,True,OK,metrics within configured thresholds
15.34,stroke_002,draw_line,0.5343434516993947,0.009673337768103973,0.202,0.5343327856363833,0.009387777714687113,0.2020012807918249,0.5411657094262433,0.00984799422611561,0.2150528213822584,1.0666063011366411e-05,0.00028556005341686015,-1.2807918248758376e-06,0.00028576205037635967,0.014460979960858822,0.14775648713111877,0.0031238675583153963,-2.2356910705566406,-0.0006123728817328811,2.3563501834869385,0.7680954933166504,0.007404624484479427,0.012201779522001743,0.006120138801634312,0.028674788773059845,0.0016434789868071675,-0.06705542653799057,0.017338525503873825,0.2635428705343623,3.022854663275874,0.16155304023803543,0.02,1.0,0.8354456489562989,1.552512663087375,1.0,2.8664793968200684,2.739055826010109,-1.8664793968200684,0.01305282138225839,True,True,OK,metrics within configured thresholds
