t,stroke_id,action_type,x_des,y_des,z_des,x_act,y_act,z_act,x_cmd,y_cmd,z_cmd,error_x,error_y,error_z,error_norm,q1,q2,q3,q4,q5,q6,q7,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot7,sigma_min,condition_number,manipulability,lambda_dls,speed_scale,joint_limit_margin,tip_orientation_error_deg,desired_normal_force_n,measured_normal_force_n,filtered_normal_force_n,normal_force_error_n,normal_force_offset_m,force_control_active,contact_active,status,policy_reason
8.72,stroke_001,draw_line,0.527289576092776,-0.03,0.202,0.526814460184457,-0.029812719100619396,0.20200084135761653,0.5333383600960185,-0.030119431306576742,0.2141443189015615,0.00047511590831905703,-0.00018728089938060272,-8.413576165211545e-07,0.0005106955741861182,-0.029633808881044388,0.12977509200572968,-0.026940850540995598,-2.261119842529297,0.004384567961096764,2.365330696105957,0.6844074130058289,-0.0005512094940058887,0.01675238646566868,0.001390150049701333,0.03239341080188751,0.0008726686355657876,-0.0521935299038887,0.00036225677467882633,0.2618560494862186,3.028852208806642,0.1576362536741595,0.02,1.0,0.8099761074066163,1.4619584950339073,1.0,4.798327445983887,4.58383495134159,-3.7983274459838867,0.01214431890156149,True,True,OK,metrics within configured thresholds
8.74,stroke_001,draw_line,0.5274638636793172,-0.03,0.202,0.5269817465823219,-0.02981212440921012,0.20200107318591762,0.5335182501605262,-0.030119702704947956,0.21428253981251996,0.0004821170969953048,-0.00018787559078987937,-1.0731859176049685e-06,0.0005174314298125309,-0.029641279950737953,0.1302487999200821,-0.026915568858385086,-2.26043701171875,0.0043938495218753815,2.3650100231170654,0.6844184994697571,-0.0005296001909300685,0.013687306083738804,0.0012805139413103461,0.030111191794276237,0.000492546649184078,-0.06674397736787796,0.0006387599860318005,0.2618979204142659,3.0288238631727555,0.1577520110714146,0.02,1.0,0.8106801574707032,1.4683395424137287,1.0,4.35846471786499,4.658907324466393,-3.3584647178649902,0.012282539812519961,True,True,OK,metrics within configured thresholds
8.76,stroke_001,draw_line,0.5276314530322963,-0.03,0.202,0.527185386331214,-0.02981353174943849,0.2020009561997188,0.5336914207933804,-0.030119975396491326,0.21414968371093934,0.00044606670108227053,-0.0001864682505615077,-9.561997187934601e-07,0.0004834737062134725,-0.029649954289197922,0.1307356357574463,-0.026889359578490257,-2.259788990020752,0.004410454072058201,2.3649439811706543,0.6844239234924316,-0.0005952261271886528,0.015302330255508423,0.001379315392114222,0.02995152585208416,0.000971003610175103,-0.048545148223638535,0.0002330871211597696,0.2619473519865551,3.0285394588704975,0.15785113422149594,0.02,1.0,0.8113629882812501,1.4628807949920066,1.0,4.840821743011475,4.5537524121559025,-3.8408217430114746,0.012149683710939316,True,True,OK,metrics within configured thresholds
8.78,stroke_001,draw_line,0.5277923857484944,-0.03,0.202,0.5273321436859936,-0.02981244894264931,0.20200081642702028,0.5338577416362033,-0.030120241367907606,0.2143259746963842,0.00046024206250083743,-0.00018755105735068778,-8.164270202670743e-07,0.0004969897602179195,-0.02965795062482357,0.13116905093193054,-0.02686505764722824,-2.2591543197631836,0.00441732257604599,2.364600419998169,0.6844351291656494,-0.0005458759260363877,0.01133378129452467,0.0011955209774896502,0.027596058323979378,0.00034566334215924144,-0.06262704730033875,0.0006765591097064316,0.26198369010170275,3.028575786537312,0.1579607005644047,0.02,1.0,0.8120110099792481,1.4710362256850984,1.0,4.357758522033691,4.654226677955353,-3.3577585220336914,0.01232597469638418,True,True,OK,metrics within configured thresholds
8.8,stroke_001,draw_line,0.5279467089309752,-0.03,0.202,0.5275169942864328,-0.029813501483211012,0.20200109773384378,0.5340174616561131,-0.030120510606665377,0.214195182154289,0.0004297146445423339,-0.00018649851678898682,-1.0977338437689887e-06,0.0004684416479330463,-0.029667284339666367,0.13161443173885345,-0.02683972753584385,-2.2585575580596924,0.004432171583175659,2.3645248413085938,0.6844401955604553,-0.0006561988266184926,0.013630225323140621,0.0013274340890347958,0.027164030820131302,0.0007895176531746984,-0.05269799008965492,0.00025854361592791975,0.2620314611380878,3.0282551968820197,0.15804971727003467,0.02,1.0,0.8126456802368165,1.4666722461023574,1.0,4.577472686767578,4.550462823382771,-3.577472686767578,0.012195182154288985,True,True,OK,metrics within configured thresholds
8.82,stroke_001,draw_line,0.528094475264,-0.03,0.202,0.5276822894304313,-0.029813935150555533,0.2020010560575266,0.5341704549021477,-0.030120774558305873,0.214234281746495,0.0004121858335687234,-0.00018606484944446583,-1.0560575265938787e-06,0.00045223711131555153,-0.029676176607608795,0.13204064965248108,-0.026815133169293404,-2.257967233657837,0.004442875273525715,2.3643574714660645,0.6844469904899597,-0.0006155325681902468,0.011507543735206127,0.0012588100507855415,0.026173006743192673,0.0005767071852460504,-0.05691426619887352,0.0004052092554047704,0.26206537356045856,3.028272592555498,0.1581496315537302,0.02,1.0,0.8132424419403077,1.466866111526699,1.0,4.786485195159912,4.559916275567454,-3.786485195159912,0.01223428174649498,True,True,OK,metrics within configured thresholds
8.84,stroke_001,draw_line,0.5282357430879439,-0.03,0.202,0.5278051626174439,-0.02981298882153919,0.20200106164947798,0.534316832622169,-0.03012103571947043,0.214378704937063,0.00043058047049993053,-0.00018701117846080945,-1.0616494779680519e-06,0.0004694399317749358,-0.029685212299227715,0.1324140429496765,-0.026792077347636223,-2.257413387298584,0.004447833634912968,2.364029884338379,0.6844574213027954,-0.0006257628556340933,0.00872507132589817,0.0011302049970254302,0.023950153961777687,0.00017773198487702757,-0.06820354610681534,0.000660061021335423,0.262102939004054,3.028172120311622,0.15824231577422904,0.02,1.0,0.8138327663421632,1.4752807346192331,1.0,4.1532487869262695,4.639215397424814,-3.1532487869262695,0.012378704937062996,True,True,OK,metrics within configured thresholds
8.86,stroke_001,draw_line,0.5283705764742106,-0.03,0.202,0.5279918672876954,-0.029815069480440295,0.20200110847479943,0.5344568033057259,-0.03012129962130639,0.21414785635613753,0.00037870918651516927,-0.0001849305195597041,-1.108474799421666e-06,0.0004214512708866641,-0.02969592809677124,0.13282807171344757,-0.026767224073410034,-2.2568843364715576,0.004464678931981325,2.3640856742858887,0.6844592690467834,-0.0006909334915690124,0.012442786246538162,0.00129133858717978,0.024152230471372604,0.0008239636663347483,-0.0477793924510479,0.00015275143960025162,0.26214562852764367,3.0278604645815137,0.15831815753961098,0.02,1.0,0.8143866127014161,1.4654987923564757,1.0,4.831198692321777,4.469127083750323,-3.8311986923217773,0.012147856356137512,True,True,OK,metrics within configured thresholds
8.88,stroke_001,draw_line,0.5284990453001481,-0.03,0.202,0.5281063988128708,-0.029814301197109604,0.20200097700605593,0.5345901559363871,-0.030121554144899403,0.2143631149156648,0.0003926464872773261,-0.00018569880289039456,-9.770060559188831e-07,0.0004343457884070966,-0.029705151915550232,0.1331789344549179,-0.02674478478729725,-2.2563629150390625,0.004467993974685669,2.363771438598633,0.6844694018363953,-0.0006889981450513005,0.006988527253270149,0.0011426592245697975,0.02222057618200779,0.00023838634660933167,-0.06453035771846771,0.0005474202334880829,0.2621699909957366,3.0280354664943583,0.1584144644595206,0.02,1.0,0.8149156635284425,1.473729110109222,1.0,4.566547393798828,4.595852146750332,-3.566547393798828,0.012363114915664776,True,True,OK,metrics within configured thresholds
8.9,stroke_001,draw_line,0.528621225323964,-0.03,0.202,0.5282233506961848,-0.02981412995959404,0.20200126711404703,0.5347172308237025,-0.030121810723531366,0.21437282908874777,0.0003978746277792933,-0.00018587004040595753,-1.2671140470210673e-06,0.0004391508817354596,-0.029715795069932938,0.13350743055343628,-0.026722393929958344,-2.255889654159546,0.004474763758480549,2.3635551929473877,0.6844760775566101,-0.0007454108563251793,0.007693815045058727,0.0011592934606596828,0.020510656759142876,0.0002424454432912171,-0.07039900124073029,0.0004528991994448006,0.26221039354695547,3.027735737850148,0.15848550906554876,0.02,1.0,0.8154370849609376,1.4778079212393607,1.0,3.9763522148132324,4.585595483217306,-2.9763522148132324,0.012372829088747758,True,True,OK,metrics within configured thresholds
8.92,stroke_001,draw_line,0.5287371982596409,-0.03,0.202,0.5284163417194809,-0.029817068574184775,0.20200098466973865,0.5348380751276343,-0.030122066960798864,0.21407658289521056,0.0003208565401600083,-0.00018293142581522412,-9.846697386350911e-07,0.00036934238247016284,-0.029727471992373466,0.1338980793952942,-0.026697810739278793,-2.2554190158843994,0.004493308253586292,2.3637473583221436,0.6844747066497803,-0.0007153715705499053,0.011127528734505177,0.0012627904070541263,0.021741580218076706,0.0008156890980899334,-0.0388193279504776,5.6772692914819345e-05,0.2622439260125296,3.027552487270062,0.1585543823592927,0.02,1.0,0.8159103458404542,1.462219961659625,1.0,5.414052963256836,4.372360339275881,-4.414052963256836,0.01207658289521055,True,True,OK,metrics within configured thresholds
8.94,stroke_001,draw_line,0.5288470518518519,-0.03,0.202,0.5284563190457576,-0.02981517407593436,0.20200120002594193,0.5349524480529028,-0.03012231041865893,0.21457658289521056,0.00039073280609425165,-0.00018482592406563955,-1.2000259419220338e-06,0.00043224320472075317,-0.029737645760178566,0.13415449857711792,-0.026679260656237602,-2.2549636363983154,0.004484357312321663,2.3631553649902344,0.6844906210899353,-0.0005772838485427201,0.001358968554995954,0.00035885541001334786,0.017312265932559967,-0.0021277940832078457,-0.08170527964830399,0.0017470649909228086,0.26225909406877096,3.0278945708426535,0.15864934735256642,0.02,1.0,0.8163809841156007,1.4847481542878722,1.0,3.8525023460388184,4.736952757669215,-2.8525023460388184,0.01257658289521055,True,True,OK,metrics within configured thresholds
