t,stroke_id,action_type,x_des,y_des,z_des,x_act,y_act,z_act,x_cmd,y_cmd,z_cmd,error_x,error_y,error_z,error_norm,q1,q2,q3,q4,q5,q6,q7,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot7,sigma_min,condition_number,manipulability,lambda_dls,speed_scale,joint_limit_margin,tip_orientation_error_deg,desired_normal_force_n,measured_normal_force_n,filtered_normal_force_n,normal_force_error_n,normal_force_offset_m,force_control_active,contact_active,status,policy_reason
7.5600000000000005,stroke_001,draw_line,0.4807063196254963,-0.01512480107001057,0.202,0.47989837160561705,-0.015594007422328821,0.20200067778420122,0.4860237299201812,-0.015000445964171202,0.21196913951707325,0.0008079480198792677,0.00046920635231825075,-6.777842012084534e-07,0.0009343099396207082,-0.018650256097316742,0.0051691108383238316,-0.013794275932013988,-2.42706036567688,-0.00012785539729520679,2.409637451171875,0.7245488166809082,0.024134835228323936,0.011867580004036427,0.02440202608704567,0.026118509471416473,0.0066047715954482555,-0.05569201707839966,0.04738850146532059,0.24800902396789956,3.1039738853120733,0.13038443215339626,0.02,1.0,0.6442639892578126,1.2944208056994988,1.0,4.235482692718506,4.244412865345847,-3.235482692718506,0.009969139517073225,True,True,OK,metrics within configured thresholds
7.58,stroke_001,draw_line,0.48085790579069304,-0.014691697740877096,0.202,0.48006374491002135,-0.015163671956685882,0.20200085173367863,0.4861850845809395,-0.01456423081673528,0.21198714018757836,0.0007941608806716904,0.0004719742158087858,-8.517336786140195e-07,0.0009238245992761897,-0.018209561705589294,0.005565326195210218,-0.013329551555216312,-2.4265592098236084,-0.00011419855582062155,2.4095396995544434,0.7255734801292419,0.024262867867946625,0.011398972012102604,0.024445446208119392,0.026273084804415703,0.006210590247064829,-0.06175559386610985,0.047726064920425415,0.24805681477958116,3.1037080907300396,0.13047237292369435,0.02,1.0,0.6447396343231202,1.293995969870834,1.0,4.351385593414307,4.241287304926278,-3.3513855934143066,0.009987140187578354,True,True,OK,metrics within configured thresholds
7.6000000000000005,stroke_001,draw_line,0.48101029396959893,-0.014256302944003013,0.202,0.48020644651901406,-0.01473061572556865,0.2020005915888756,0.48634715024092273,-0.014125716411507032,0.21206790054097585,0.0008038474505848714,0.00047431278156563617,-5.915888755814169e-07,0.000933350785367284,-0.017766669392585754,0.005938252899795771,-0.012863368727266788,-2.426063299179077,-0.00010267658944940194,2.409332513809204,0.7266023755073547,0.024428734555840492,0.00999314896762371,0.024398965761065483,0.02561456896364689,0.0055066486820578575,-0.06391821801662445,0.04877099767327309,0.24810910380888215,3.1033505592060737,0.130560338652396,0.02,1.0,0.6452407901763917,1.298834586674788,1.0,4.065272808074951,4.2798217058970875,-3.065272808074951,0.010067900540975849,True,True,OK,metrics within configured thresholds
7.62,stroke_001,draw_line,0.48116346111721486,-0.01381868252224324,0.202,0.4803828281254267,-0.014297539670843977,0.202000693770678,0.48650999802184614,-0.013684970603063942,0.21197769547676085,0.0007806329917881549,0.0004788571486007368,-6.937706779897024e-07,0.000915801571276173,-0.017322901636362076,0.006342317443341017,-0.012396476231515408,-2.425568103790283,-8.965095912571996e-05,2.409308433532715,0.7276326417922974,0.024316629394888878,0.012354294769465923,0.024624235928058624,0.026914650574326515,0.0069162254221737385,-0.05685393139719963,0.04747287184000015,0.24816363991585366,3.102879508294154,0.13063994977441687,0.02,1.0,0.6457367008209229,1.2949817265175634,1.0,4.377317905426025,4.204729591659341,-3.3773179054260254,0.009977695476760844,True,True,OK,metrics within configured thresholds
7.640000000000001,stroke_001,draw_line,0.4813173839963578,-0.013378902867549138,0.202,0.48052497368549935,-0.013861624228774185,0.2020007127612174,0.4866734729768543,-0.013242051248833377,0.21209116028999872,0.0007924103108584712,0.0004827213612250466,-7.127612173807307e-07,0.0009278655728963835,-0.016877302899956703,0.006721175741404295,-0.011928115040063858,-2.425060272216797,-7.872620335547253e-05,2.4090802669525146,0.7286686897277832,0.024586424231529236,0.010026265867054462,0.024504074826836586,0.025966539978981018,0.005125208292156458,-0.06534114480018616,0.04912717267870903,0.24821307435894635,3.10260882992945,0.13073155937903783,0.02,1.0,0.6462318962097169,1.3006768618501159,1.0,4.0490241050720215,4.26513550147768,-3.0490241050720215,0.010091160289998697,True,True,OK,metrics within configured thresholds
7.66,stroke_001,draw_line,0.48147203918386056,-0.012937030903255594,0.202,0.4807016313728916,-0.01342464471359024,0.20200086586124247,0.4868376920704285,-0.012797028317712622,0.21200002828247488,0.0007704078109689316,0.0004876138103346462,-8.658612424550238e-07,0.000911754447725211,-0.016429878771305084,0.007129269652068615,-0.01145824883133173,-2.424558162689209,-6.627151014981791e-05,2.409048557281494,0.729706883430481,0.024572692811489105,0.012664202600717545,0.024729948490858078,0.0269303098320961,0.006387175992131233,-0.05745534598827362,0.04829752445220947,0.248269237352751,3.102110349306651,0.13081200857600814,0.02,1.0,0.6467397277832032,1.2970876974841472,1.0,4.281086444854736,4.189496512735699,-3.2810864448547363,0.010000028282474874,True,True,OK,metrics within configured thresholds
7.68,stroke_001,draw_line,0.4816274030767711,-0.012493134066368317,0.202,0.4808567341605038,-0.012985181249863857,0.2020010999017664,0.48700249643860827,-0.012349965448578628,0.21207066386776022,0.0007706689162673142,0.0004920471834955406,-1.0999017663881894e-06,0.0009143534431883693,-0.015980396419763565,0.007524541579186916,-0.010986808687448502,-2.424041748046875,-5.587863415712491e-05,2.4088776111602783,0.7307503819465637,0.024734806269407272,0.011914382688701153,0.02474784106016159,0.02634325809776783,0.005542130209505558,-0.0827004685997963,0.048981256783008575,0.248319377661525,3.1018303365373954,0.13090434328687814,0.02,1.0,0.6472418373107911,1.29994631148185,1.0,3.9510231018066406,4.221552988977362,-2.9510231018066406,0.010070663867760211,True,True,OK,metrics within configured thresholds
7.7,stroke_001,draw_line,0.4817834518985521,-0.012047280289851088,0.202,0.48104866991846557,-0.012545224988635511,0.2020006485405534,0.4871679517578941,-0.011900932742692508,0.21195052374969486,0.0007347819800865296,0.0004979446987844229,-6.485405533995792e-07,0.0008876113462052185,-0.015529652126133442,0.007955428212881088,-0.01051421370357275,-2.42352557182312,-4.410008477861993e-05,2.408907890319824,0.7317966818809509,0.024752262979745865,0.01368463970720768,0.02494979277253151,0.02775205485522747,0.006933104712516069,-0.052824925631284714,0.048492372035980225,0.24837456840052094,3.101393400754555,0.13099011480114567,0.02,1.0,0.6477582519531251,1.293331704657115,1.0,4.856910228729248,4.12686752846761,-3.856910228729248,0.009950523749694858,True,True,OK,metrics within configured thresholds
7.72,stroke_001,draw_line,0.48194016170528053,-0.011599537984912808,0.202,0.48112330916591234,-0.012099009689639367,0.20200092629147445,0.4873338895323325,-0.01144999307992797,0.21235747284464715,0.0008168525393681958,0.0004994717047265597,-9.262914744401218e-07,0.0009574554365142124,-0.015075015835464,0.008274859748780727,-0.010039005428552628,-2.4230124950408936,-3.864163227262907e-05,2.408313751220703,0.7328526377677917,0.025066610425710678,0.005767429247498512,0.02473459579050541,0.02462020516395569,0.003312312765046954,-0.08692731708288193,0.050286754965782166,0.24842399952472957,3.1011781015454956,0.13108888951057115,0.02,1.0,0.64827442817688,1.3162698196055675,1.0,3.1419334411621094,4.382382473559184,-2.1419334411621094,0.01035747284464713,True,True,OK,metrics within configured thresholds
7.74,stroke_001,draw_line,0.4820975083918468,-0.01114997602329491,0.202,0.4813666536110508,-0.011655845315316061,0.20200074741562188,0.4875007581044942,-0.010997233163264635,0.21185747284464715,0.0007308547807959864,0.0005058692920211511,-7.474156218656436e-07,0.000888849261603137,-0.014619996771216393,0.008743750862777233,-0.00956319272518158,-2.422515630722046,-2.557706829975359e-05,2.408658504486084,0.7339043021202087,0.024776441976428032,0.017846060916781425,0.0249935295432806,0.028852272778749466,0.006996701005846262,-0.03426403924822807,0.048853881657123566,0.2484907216912652,3.1002815567344775,0.13114650958140026,0.02,1.0,0.6487875049591065,1.2949087328890798,1.0,4.75880765914917,3.948225312220208,-3.75880765914917,0.009857472844647129,True,True,OK,metrics within configured thresholds
7.76,stroke_001,draw_line,0.4822554676981545,-0.010698663719558476,0.202,0.48150146615513917,-0.01121103355097055,0.20200085236416357,0.4876678596682998,-0.01054270310458529,0.21217505391589744,0.000754001543015359,0.0005123698314120732,-8.523641635560519e-07,0.0009116149941370238,-0.014166327193379402,0.009141740389168262,-0.009088021703064442,-2.4219582080841064,-1.894515662570484e-05,2.4083118438720703,0.734965443611145,0.025089150294661522,0.009831699542701244,0.02484852448105812,0.026787303388118744,0.004296855069696903,-0.07816467434167862,0.05046481639146805,0.2485291945226322,3.100423009972841,0.13126215195009786,0.02,1.0,0.6492843692779542,1.3056403581443958,1.0,4.064754486083984,4.231929133645345,-3.0647544860839844,0.01017505391589743,True,True,OK,metrics within configured thresholds
7.78,stroke_001,draw_line,0.48241401521532,-0.010245670813371428,0.202,0.48166471723006477,-0.010762908683811597,0.20200072180284437,0.48783560781382546,-0.010086472589907738,0.21210950115197671,0.0007492979852552484,0.0005172378704401698,-7.218028443556346e-07,0.0009104850390447953,-0.013708449900150299,0.009544252417981625,-0.008609612472355366,-2.4214470386505127,-1.024506946123438e-05,2.40820574760437,0.7360301613807678,0.025161219760775566,0.012157320976257324,0.025128738954663277,0.02727631665766239,0.005787042900919914,-0.05911034345626831,0.04997646063566208,0.2485929152770698,3.099780121245853,0.13134402568140777,0.02,1.0,0.6498417919158936,1.3055024514378806,1.0,4.050520420074463,4.173418006998869,-3.050520420074463,0.010109501151976709,True,True,OK,metrics within configured thresholds
7.8,stroke_001,draw_line,0.48257312639187144,-0.0097910674517958,0.202,0.4818435186963132,-0.010312208378129743,0.20200061482229903,0.48800386625663006,-0.009628618656297902,0.21206689274580243,0.0007296076955582431,0.0005211409263339434,-6.148222990165486e-07,0.0008966134242383782,-0.013247600756585598,0.009972884319722652,-0.00812910869717598,-2.420912742614746,-1.4581794403056847e-06,2.408141613006592,0.7370985150337219,0.025322550907731056,0.013162802904844284,0.025248074904084206,0.027946842834353447,0.005820892751216888,-0.05677155777812004,0.05017039179801941,0.24864528770552752,3.0994228949695937,0.13143279581304634,0.02,1.0,0.6503529613494874,1.3031143872295148,1.0,4.305032730102539,4.130403851575327,-3.305032730102539,0.010066892745802424,True,True,OK,metrics within configured thresholds
7.82,stroke_001,draw_line,0.4827327765399488,-0.009334924171574908,0.202,0.4819892951255746,-0.009858337010521466,0.2020009346242232,0.48817255047662295,-0.009169216034432784,0.21218091357474264,0.0007434814143741919,0.0005234128389465572,-9.346242231811352e-07,0.0009092450093436764,-0.012783555313944817,0.010371322743594646,-0.007646678015589714,-2.4203765392303467,4.9263312575931195e-06,2.407898187637329,0.7381716966629028,0.02550572343170643,0.010956105776131153,0.02524087391793728,0.027321046218276024,0.004746722988784313,-0.06998664140701294,0.05077776685357094,0.24869859185119525,3.099103249955878,0.1315287140758182,0.02,1.0,0.650887257385254,1.3091690271971959,1.0,3.924860954284668,4.191523959059851,-2.924860954284668,0.01018091357474263,True,True,OK,metrics within configured thresholds
7.84,stroke_001,draw_line,0.4828929408415028,-0.008877311881420553,0.202,0.48217755582402894,-0.009403815753950462,0.2020008973344517,0.48834177026529396,-0.008708342476310593,0.2120626028405874,0.0007153850174738685,0.0005265038725299088,-8.973344516882698e-07,0.0008882470693586305,-0.012318190187215805,0.010808061808347702,-0.007163519971072674,-2.419843912124634,1.22671845019795e-05,2.4078922271728516,0.7392451763153076,0.025494929403066635,0.014347655698657036,0.025375692173838615,0.028187381103634834,0.005955911241471767,-0.06102709472179413,0.05046577751636505,0.2487571064219583,3.098586536383804,0.13161327088366903,0.02,1.0,0.6514234607696534,1.3040134714372131,1.0,4.204352378845215,4.098191907388538,-3.204352378845215,0.01006260284058738,True,True,OK,metrics within configured thresholds
7.86,stroke_001,draw_line,0.48305359435449485,-0.008418301844300362,0.202,0.4823395910979088,-0.008947410719015603,0.20200079112305447,0.4885113326147127,-0.008246066261172242,0.21214028452460892,0.0007140032565860488,0.0005291088747152416,-7.911230544555004e-07,0.0008886830017467418,-0.011851225048303604,0.011229535564780235,-0.0066795749589800835,-2.4192943572998047,1.8075465050060302e-05,2.407717227935791,0.740321934223175,0.025599684566259384,0.012066487222909927,0.025398926809430122,0.028057847172021866,0.005370857194066048,-0.06467708945274353,0.05054185539484024,0.24880838885048087,3.0983344059981324,0.13171258632733557,0.02,1.0,0.6519560878753663,1.3067061204122372,1.0,4.2879791259765625,4.135348072398374,-3.2879791259765625,0.010140284524608922,True,True,OK,metrics within configured thresholds
